coso,site,channel,origen
"prisa-mexico-mob-display-mpu3","as","mob","amazonPrisa"
"prisa-mexico-mob-display-mpu4","as","mob","amazonPrisa"
"prisa-mexico-mob-display-mpu5","as","mob","amazonPrisa"
"prisa-mexico-mob-display-sticky","as","mob","amazonPrisa"
"prisa-mexico-web-display-ldb1","as","web","amazonPrisa"
"prisa-mexico-web-display-ldb2","as","web","amazonPrisa"
"prisa-mexico-web-display-mpu1","as","web","amazonPrisa"
"prisa-mexico-web-display-mpu2","as","web","amazonPrisa"
"prisa-mexico-web-display-mpu3","as","web","amazonPrisa"
"prisa-mexico-web-display-mpu4","as","web","amazonPrisa"
"prisa-mexico-web-display-mpu5","as","web","amazonPrisa"
"prisa-m-mob-display-mldb1","sin identificar","mob","amazonPrisa"
"prisa-m-mob-display-mpu1","sin identificar","mob","amazonPrisa"
"prisa-m-mob-display-mpu2","sin identificar","mob","amazonPrisa"
"prisa-m-mob-display-mpu3","sin identificar","mob","amazonPrisa"
"prisa-peru-mob-display-ldb1","as","mob","amazonPrisa"
"prisa-peru-mob-display-mldb1","as","mob","amazonPrisa"
"prisa-peru-mob-display-mldb2","as","mob","amazonPrisa"
"prisa-peru-mob-display-mpu1","as","mob","amazonPrisa"
"prisa-peru-mob-display-mpu2","as","mob","amazonPrisa"
"prisa-peru-mob-display-mpu3","as","mob","amazonPrisa"
"prisa-peru-mob-display-mpu4","as","mob","amazonPrisa"
"prisa-peru-mob-display-sticky","as","mob","amazonPrisa"
"prisa-peru-web-display-ldb1","as","web","amazonPrisa"
"prisa-peru-web-display-ldb2","as","web","amazonPrisa"
"prisa-peru-web-display-mpu1","as","web","amazonPrisa"
"prisa-peru-web-display-mpu2","as","web","amazonPrisa"
"prisa-resultados-mob-display-ldb1","as","mob","amazonPrisa"
"prisa-resultados-mob-display-ldb2","as","mob","amazonPrisa"
"prisa-resultados-mob-display-mldb1","as","mob","amazonPrisa"
"prisa-resultados-mob-display-mldb2","as","mob","amazonPrisa"
"prisa-resultados-mob-display-mpu1","as","mob","amazonPrisa"
"prisa-resultados-mob-display-mpu2","as","mob","amazonPrisa"
"prisa-resultados-mob-display-mpu3","as","mob","amazonPrisa"
"prisa-resultados-mob-display-mpu4","as","mob","amazonPrisa"
"prisa-resultados-mob-display-mpu5","as","mob","amazonPrisa"
"prisa-resultados-mob-display-sticky","as","mob","amazonPrisa"
"prisa-resultados-web-display-ldb1","as","web","amazonPrisa"
"prisa-resultados-web-display-ldb2","as","web","amazonPrisa"
"prisa-resultados-web-display-mpu1","as","web","amazonPrisa"
"prisa-resultados-web-display-sticky","as","web","amazonPrisa"
"prisa-us_tikitakas-mob-display-mldb1","as_tikitakas","mob","amazonPrisa"
"prisa-us_tikitakas-mob-display-sticky","as_tikitakas","mob","amazonPrisa"
"prisa-us-mob-display-ldb2","as","mob","amazonPrisa"
"prisa-us-mob-display-ldb4","as","mob","amazonPrisa"
"prisa-us-mob-display-ldb5","as","mob","amazonPrisa"
"prisa-us-mob-display-mldb1","as","mob","amazonPrisa"
"prisa-us-mob-display-mldb2","as","mob","amazonPrisa"
"prisa-us-mob-display-mpu1","as","mob","amazonPrisa"
"prisa-us-mob-display-mpu3","as","mob","amazonPrisa"
"prisa-us-mob-display-mpu4","as","mob","amazonPrisa"
"prisa-us-mob-display-mpu5","as","mob","amazonPrisa"
"prisa-us-mob-display-sticky","as","mob","amazonPrisa"
"prisa-us-web-display-ldb1","as","web","amazonPrisa"
"prisa-us-web-display-mpu1","as","web","amazonPrisa"
"prisa-us-web-display-mpu2","as","web","amazonPrisa"
"prisa-www-mob-display-mldb1","sin identificar","mob","amazonPrisa"
"prisa-www-mob-display-mpu2","sin identificar","mob","amazonPrisa"
"prisa-www-mob-display-mpu3","sin identificar","mob","amazonPrisa"
"prisa-www-mob-display-sticky","sin identificar","mob","amazonPrisa"
"prisa-www-web-display-ldb1","sin identificar","web","amazonPrisa"
"prisa-www-web-display-ldb2","sin identificar","web","amazonPrisa"
"prisa-www-web-display-ldb3","sin identificar","web","amazonPrisa"
"prisa-www-web-display-mpu1","sin identificar","web","amazonPrisa"
"prisa-www-web-display-mpu2","sin identificar","web","amazonPrisa"
"prisa-www-web-display-mpu3","sin identificar","web","amazonPrisa"
"prisa-www-web-display-mpu4","sin identificar","web","amazonPrisa"
"prisa-www-web-display-mpu5","sin identificar","web","amazonPrisa"
"prisa-as-web-display-mpu5","as","web","amazonPrisa"
"prisa-as-web-display-mpu3","as","web","amazonPrisa"
"prisa-huffingtonpost-mob-display-sticky","huffingtonpost","mob","amazonPrisa"
"prisa-huffingtonpost-mob-display-mpu2","huffingtonpost","mob","amazonPrisa"
"prisa-as_betech-mob-display-mpu1","as_betech","mob","amazonPrisa"
"prisa-as_meristation-mob-display-mpu2","meristation","mob","amazonPrisa"
"prisa-as_mexico-mob-display-mpu5","as","mob","amazonPrisa"
"prisa-as-mob-display-mpu3","as","mob","amazonPrisa"
"prisa-as-mob-display-mpu1","as","mob","amazonPrisa"
"prisa-as_us-web-display-mpu1","as","web","amazonPrisa"
"prisa-as-mob-display-mldb5","as","mob","amazonPrisa"
"/7811748/meristation_web/noticias","meristation","web","amazonPrisa"
"/7811748/as_web/mexico/directo","as","web","amazonPrisa"
"prisa-as-mob-display-mpu2","as","mob","amazonPrisa"
"/7811748/as_web/futbol/directo","as_futbol","web","amazonPrisa"
"/7811748/as_mob/as/directo","as","mob","amazonPrisa"
"prisa-as-mob-display-mpu5","as","mob","amazonPrisa"
"prisa-as_betech-web-display-mpu2","as_betech","web","amazonPrisa"
"prisa-as-mob-display-mpu4","as","mob","amazonPrisa"
"/7811748/as_mob/tag","as","mob","amazonPrisa"
"prisa-as_en-web-display-mpu2","as","mob","amazonPrisa"
"prisa-as-web-display-mpu2","as","web","amazonPrisa"
"prisa-as-mob-display-5","as","mob","amazonPrisa"
"/7811748/as_web/colombia/actualidad","as","web","amazonPrisa"
"/7811748/as_mob/tikitakas","as_tikitakas","mob","amazonPrisa"
"prisa-as-web-display-mpu4","as","mob","amazonPrisa"
"prisa-as_meristation-mob-display-mpu1","meristation","mob","amazonPrisa"
"/7811748/as_mob/en/directo","as","mob","amazonPrisa"
"prisa-as_argentina-mob-display-mpu1","as","mob","amazonPrisa"
"prisa-as-web-display-5","as","web","amazonPrisa"
"/7811748/as_web/chile/actualidad","as","web","amazonPrisa"
"/7811748/as_web/america","as","web","amazonPrisa"
"/7811748/as_web/en/football","as","web","amazonPrisa"
"prisa-as_mexico-mob-display-mpu3","as","mob","amazonPrisa"
"prisa-as_mexico-mob-display-mpu4","as","mob","amazonPrisa"
"prisa-as_resultados-mob-display-ldb1","as_resultados","mob","amazonPrisa"
"/7811748/as_mob/peru/directo","as","mob","amazonPrisa"
"prisa-as_betech-web-display-mpu3","as_betech","web","amazonPrisa"
"prisa-as-mob-display-sticky","as","mob","amazonPrisa"
"prisa-as_resultados-mob-display-sticky","as","mob","amazonPrisa"
"prisa-as-mob-display-mldb1","as","mob","amazonPrisa"
"prisa-as_tikitakas-mob-display-mldb1","as_tikitakas","mob","amazonPrisa"
"prisa-as_meristation-web-display-ldb1","meristation","web","amazonPrisa"
"prisa-as_resultados-web-display-ldb1","as","web","amazonPrisa"
"prisa-as_peru-mob-display-sticky","as","mob","amazonPrisa"
"prisa-as-mob-display-mldb2","as","mob","amazonPrisa"
"prisa-as_colombia-mob-display-sticky","as","mob","amazonPrisa"
"prisa-as-mob-display-ldb1","as","mob","amazonPrisa"
"prisa-as-web-display-ldb1","as","web","amazonPrisa"
"prisa-as_peru-mob-display-mpu1","as","mob","amazonPrisa"
"/7811748/as_web/en/latest_news","as","web","amazonPrisa"
"prisa-as_en-web-display-ldb1","as","web","amazonPrisa"
"prisa-as_betech-web-display-mpu1","as_betech","web","amazonPrisa"
"prisa-as-mob-display-ldb2","as","mob","amazonPrisa"
"prisa-as_en-mob-display-mldb1","as","mob","amazonPrisa"
"prisa-as_resultados-mob-display-mpu1","as","mob","amazonPrisa"
"prisa-as-mob-display-ldb4","as","mob","amazonPrisa"
"prisa-as_chile-mob-display-sticky","as","mob","amazonPrisa"
"prisa-as_argentina-mob-display-sticky","as","mob","amazonPrisa"
"prisa-as_meristation-mob-display-ldb1","meristation","mob","amazonPrisa"
"prisa-as_resultados-mob-display-mldb1","as","mob","amazonPrisa"
"prisa-as_argentina-mob-display-mldb1","as","mob","amazonPrisa"
"prisa-as-web-display-mldb1","as","web","amazonPrisa"
"prisa-as_betech-mob-display-sticky","as_betech","mob","amazonPrisa"
"prisa-as_betech-web-display-ldb1","as_betech","web","amazonPrisa"
"prisa-as_meristation-mob-display-sticky","meristation","mob","amazonPrisa"
"prisa-as_meristation-web-display-mpu1","meristation","web","amazonPrisa"
"prisa-as_tikitakas-mob-display-mpu1","as_tikitakas","mob","amazonPrisa"
"prisa-as_us-mob-display-mldb1","as","mob","amazonPrisa"
"prisa-as_argentina-web-display-mpu2","as","web","amazonPrisa"
"prisa-as_tikitakas-web-display-mpu1","as_tikitakas","web","amazonPrisa"
"prisa-as_tikitakas-mob-display-mpu2","as_tikitakas","mob","amazonPrisa"
"prisa-as_epik-mob-display-mldb1","as_epik","mob","amazonPrisa"
"prisa-as_en-web-display-mpu1","as","web","amazonPrisa"
"prisa-as_mexico-web-display-mpu1","as","web","amazonPrisa"
"prisa-as_colombia-mob-display-mpu2","as","mob","amazonPrisa"
"/7811748/as_mob/mexico/directo","as","mob","amazonPrisa"
"prisa-as_us-web-display-mpu2","as","web","amazonPrisa"
"prisa-as_tikitakas-web-display-mpu3","as_tikitakas","web","amazonPrisa"
"prisa-as_peru-mob-display-mpu2","as","mob","amazonPrisa"
"prisa-as_epik-mob-display-mpu1","as_epik","web","amazonPrisa"
"prisa-as_tikitakas-mob-display-mpu4","as_tikitakas","mob","amazonPrisa"
"prisa-as_chile-web-display-mpu2","as_epik","web","amazonPrisa"
"prisa-as_mexico-mob-display-mpu1","as","mob","amazonPrisa"
"prisa-as_resultados-web-display-mpu4","as_resultados","web","amazonPrisa"
"prisa-as_meristation-mob-display-mpu3","meristation","mob","amazonPrisa"
"prisa-as_argentina-mob-display-mpu4","as","mob","amazonPrisa"
"prisa-as_resultados-mob-display-mpu2","as_resultados","mob","amazonPrisa"
"prisa-as_us-web-display-mpu3","as","mob","amazonPrisa"
"prisa-as_tikitakas-web-display-mpu2","as_tikitakas","web","amazonPrisa"
"prisa-as_us-mob-display-mpu1","as","mob","amazonPrisa"
"prisa-as_us-web-display-mpu4","as","web","amazonPrisa"
"prisa-as_tikitakas-mob-display-mpu3","as_tikitakas","mob","amazonPrisa"
"prisa-as_tikitakas-mob-display-sticky","as_tikitakas","mob","amazonPrisa"
"/7811748/as_web/futbol/internacional","as_futbol","web","amazonPrisa"
"prisa-as_en-mob-display-mpu5","as","mob","amazonPrisa"
"/7811748/as_web/mexico/actualidad","as","web","amazonPrisa"
"prisa-as_us-mob-display-mpu5","as","mob","amazonPrisa"
"prisa-as_resultados-web-display-mpu1","as_resultados","web","amazonPrisa"
"prisa-as-web-display-ldb2","as","web","amazonPrisa"
"prisa-as_resultados-mob-display-mldb2","as_resultados","mob","amazonPrisa"
"prisa-as_colombia-mob-display-mldb2","as","mob","amazonPrisa"
"prisa-as_colombia-mob-display-mpu1","as","mob","amazonPrisa"
"prisa-as_colombia-web-display-mpu1","as","web","amazonPrisa"
"prisa-as_betech-mob-display-mldb1","as_betech","mob","amazonPrisa"
"prisa-as_us-mob-display-mldb4","as","mob","amazonPrisa"
"prisa-as_mexico-mob-display-sticky","as","mob","amazonPrisa"
"prisa-as_en-mob-display-sticky","as","mob","amazonPrisa"
"prisa-huffingtonpost-mob-display-mldb1","huffingtonpost","mob","amazonPrisa"
"prisa-as_meristation-mob-display-mldb1","meristation","mob","amazonPrisa"
"prisa-as_mexico-mob-display-mldb1","as","mob","amazonPrisa"
"prisa-as_resultados-web-display-ldb2","as_resultados","web","amazonPrisa"
"prisa-as-web-display-sticky","as","web","amazonPrisa"
"/7811748/as_web/as/actualidad","as","web","amazonPrisa"
"/7811748/meristation_mob/noticias","meristation","mob","amazonPrisa"
"prisa-as_us-mob-display-sticky","as","mob","amazonPrisa"
"/7811748/as_mob/futbol/directo","as_futbol","mob","amazonPrisa"
"prisa-as_peru-mob-display-mpu3","as","mob","amazonPrisa"
"prisa-as_betech-mob-display-mpu3","as_betech","mob","amazonPrisa"
"prisa-as_tikitakas-mob-display-ldb1","as_tikitakas","mob","amazonPrisa"
"prisa-as_colombia-mob-display-mpu5","as","mob","amazonPrisa"
"prisa-as_mexico-mob-display-mldb2","as","mob","amazonPrisa"
"prisa-as_meristation-mob-display-mldb2","meristation","mob","amazonPrisa"
"prisa-as_peru-web-display-mpu1","as","web","amazonPrisa"
"prisa-as_meristation-web-display-mpu2","meristation","web","amazonPrisa"
"prisa-huffingtonpost-mob-display-mpu1","huffingtonpost","mob","amazonPrisa"
"prisa-as_us-mob-display-mldb5","as","mob","amazonPrisa"
"/7811748/meristation_web/guias","meristation","web","amazonPrisa"
"/7811748/as_web/en/other_sports","as","web","amazonPrisa"
"prisa-as_epik-web-display-mpu2","as_epik","web","amazonPrisa"
"prisa-as_us-mob-display-mldb2","as","mob","amazonPrisa"
"prisa-as_tikitakas-web-display-ldb1","as_tikitakas","web","amazonPrisa"
"prisa-as_meristation-web-display-mpu5","meristation","web","amazonPrisa"
"/7811748/as_web/futbol/liga_de_campeones","as_futbol","web","amazonPrisa"
"prisa-as_mexico-mob-display-mpu2","as","mob","amazonPrisa"
"prisa-as_resultados-web-display-mpu5","as_resultados","web","amazonPrisa"
"/7811748/as_mob/america","as","mob","amazonPrisa"
"prisa-as_meristation-web-display-mpu3","meristation","web","amazonPrisa"
"/7811748/as_web/mexico/futbol","as","web","amazonPrisa"
"prisa-as_tikitakas-web-display-sticky","as_tikitakas","web","amazonPrisa"
"prisa-as_tikitakas-mob-display-mldb2","as_tikitakas","mob","amazonPrisa"
"prisa-as_epik-mob-display-sticky","as_epik","mob","amazonPrisa"
"prisa-as_us-web-display-ldb1","as","web","amazonPrisa"
"/7811748/as_mob/buenavida","as_buenavida","mob","amazonPrisa"
"prisa-as_colombia-mob-display-mpu4","as","mob","amazonPrisa"
"prisa-as_us-mob-display-mpu3","as","mob","amazonPrisa"
"prisa-as_resultados-mob-display-mpu3","as_resultados","mob","amazonPrisa"
"prisa-as_meristation-mob-display-mpu5","meristation","mob","amazonPrisa"
"prisa-as_colombia-web-display-mpu5","as","web","amazonPrisa"
"prisa-as_argentina-mob-display-mpu2","as","mob","amazonPrisa"
"/7811748/as_web/tikitakas","as_tikitakas","web","amazonPrisa"
"prisa-as_us-mob-display-mpu2","as","mob","amazonPrisa"
"prisa-as_meristation-mob-display-mpu4","meristation","mob","amazonPrisa"
"prisa-as_colombia-web-display-mpu2","as","web","amazonPrisa"
"prisa-as_chile-web-display-mpu1","as","web","amazonPrisa"
"prisa-as_argentina-mob-display-mpu5","as","mob","amazonPrisa"
"prisa-as_colombia-mob-display-5","as","mob","amazonPrisa"
"prisa-as_tikitakas-web-display-mpu4","as_tikitakas","web","amazonPrisa"
"prisa-as_betech-mob-display-mpu2","as_betech","mob","amazonPrisa"
"/7811748/as_web/as/directo","as","web","amazonPrisa"
"prisa-as-web-display-mldb5","as","web","amazonPrisa"
"prisa-as_mexico-mob-display-ldb1","as","mob","amazonPrisa"
"prisa-as_meristation-web-display-ldb2","meristation","web","amazonPrisa"
"prisa-as_us-web-display-ldb3","as","web","amazonPrisa"
"prisa-as_us-web-display-ldb4","as","web","amazonPrisa"
"/7811748/as_web/en/directo","as","web","amazonPrisa"
"prisa-as-web-display-mldb2","as","web","amazonPrisa"
"prisa-as_us-mob-display-mpu4","as","mob","amazonPrisa"
"prisa-as_resultados-web-display-mpu2","as_resultados","web","amazonPrisa"
"prisa-as_colombia-web-display-mpu3","as","web","amazonPrisa"
"prisa-as_us-web-display-mpu5","as","web","amazonPrisa"
"prisa-as_meristation-web-display-mpu4","meristation","web","amazonPrisa"
"/7811748/meristation_mob/trucos","meristation","mob","amazonPrisa"
"prisa-as_us-web-display-ldb2","as","web","amazonPrisa"
"prisa-as_peru-mob-display-mpu5","as","mob","amazonPrisa"
"prisa-as_mexico-web-display-mpu2","as","web","amazonPrisa"
"prisa-as_resultados-mob-display-ldb2","as_resultados","mob","amazonPrisa"
"prisa-as_mexico-web-display-ldb1","as","web","amazonPrisa"
