coso	site	channel	format	origen
e_sports_mob-715	as_esports		display	criteoSubid
e_sports_mob-725	as_esports		display	criteoSubid
e_sports_mob-735	as_esports		display	criteoSubid
e_sports_mob-745	as_esports		display	criteoSubid
e_sports_mob-75	as_esports		display	criteoSubid
e_sports_mob-755	as_esports		display	criteoSubid
e_sports_mob-765	as_esports		display	criteoSubid
e_sports_mob-775	as_esports		display	criteoSubid
e_sports_mob-785	as_esports		display	criteoSubid
e_sports_mob-795	as_esports		display	criteoSubid
e_sports_mob-805	as_esports		display	criteoSubid
e_sports_mob-815	as_esports		display	criteoSubid
e_sports_mob-825	as_esports		display	criteoSubid
e_sports_mob-835	as_esports		display	criteoSubid
e_sports_mob-845	as_esports		display	criteoSubid
e_sports_mob-85	as_esports		display	criteoSubid
e_sports_mob-855	as_esports		display	criteoSubid
e_sports_mob-865	as_esports		display	criteoSubid
e_sports_mob-875	as_esports		display	criteoSubid
e_sports_mob-885	as_esports		display	criteoSubid
e_sports_mob-895	as_esports		display	criteoSubid
e_sports_mob-905	as_esports		display	criteoSubid
e_sports_mob-915	as_esports		display	criteoSubid
e_sports_mob-925	as_esports		display	criteoSubid
e_sports_mob-935	as_esports		display	criteoSubid
e_sports_mob-945	as_esports		display	criteoSubid
e_sports_mob-95	as_esports		display	criteoSubid
e_sports_mob-955	as_esports		display	criteoSubid
e_sports_mob-965	as_esports		display	criteoSubid
e_sports_mob-975	as_esports		display	criteoSubid
e_sports_mob-985	as_esports		display	criteoSubid
e_sports_mob-995	as_esports		display	criteoSubid
e_sports_mob-mldb1	as_esports		display	criteoSubid
e_sports_mob-mpu1	as_esports		display	criteoSubid
e_sports_mob-mpu10	as_esports		display	criteoSubid
e_sports_mob-mpu11	as_esports		display	criteoSubid
e_sports_mob-mpu12	as_esports		display	criteoSubid
e_sports_mob-mpu13	as_esports		display	criteoSubid
e_sports_mob-mpu14	as_esports		display	criteoSubid
e_sports_mob-mpu15	as_esports		display	criteoSubid
e_sports_mob-mpu16	as_esports		display	criteoSubid
e_sports_mob-mpu17	as_esports		display	criteoSubid
e_sports_mob-mpu18	as_esports		display	criteoSubid
e_sports_mob-mpu19	as_esports		display	criteoSubid
e_sports_mob-mpu2	as_esports		display	criteoSubid
e_sports_mob-mpu20	as_esports		display	criteoSubid
e_sports_mob-mpu21	as_esports		display	criteoSubid
e_sports_mob-mpu22	as_esports		display	criteoSubid
e_sports_mob-mpu23	as_esports		display	criteoSubid
e_sports_mob-mpu24	as_esports		display	criteoSubid
e_sports_mob-mpu25	as_esports		display	criteoSubid
e_sports_mob-mpu26	as_esports		display	criteoSubid
e_sports_mob-mpu27	as_esports		display	criteoSubid
e_sports_mob-mpu28	as_esports		display	criteoSubid
e_sports_mob-mpu29	as_esports		display	criteoSubid
e_sports_mob-mpu3	as_esports		display	criteoSubid
e_sports_mob-mpu30	as_esports		display	criteoSubid
e_sports_mob-mpu31	as_esports		display	criteoSubid
e_sports_mob-mpu32	as_esports		display	criteoSubid
e_sports_mob-mpu33	as_esports		display	criteoSubid
e_sports_mob-mpu34	as_esports		display	criteoSubid
e_sports_mob-mpu35	as_esports		display	criteoSubid
e_sports_mob-mpu36	as_esports		display	criteoSubid
e_sports_mob-mpu37	as_esports		display	criteoSubid
e_sports_mob-mpu38	as_esports		display	criteoSubid
e_sports_mob-mpu39	as_esports		display	criteoSubid
e_sports_mob-mpu4	as_esports		display	criteoSubid
e_sports_mob-mpu40	as_esports		display	criteoSubid
e_sports_mob-mpu41	as_esports		display	criteoSubid
e_sports_mob-mpu42	as_esports		display	criteoSubid
e_sports_mob-mpu43	as_esports		display	criteoSubid
e_sports_mob-mpu44	as_esports		display	criteoSubid
e_sports_mob-mpu45	as_esports		display	criteoSubid
e_sports_mob-mpu46	as_esports		display	criteoSubid
e_sports_mob-mpu47	as_esports		display	criteoSubid
e_sports_mob-mpu48	as_esports		display	criteoSubid
e_sports_mob-mpu49	as_esports		display	criteoSubid
e_sports_mob-mpu5	as_esports		display	criteoSubid
e_sports_mob-mpu50	as_esports		display	criteoSubid
e_sports_mob-mpu51	as_esports		display	criteoSubid
e_sports_mob-mpu52	as_esports		display	criteoSubid
e_sports_mob-mpu53	as_esports		display	criteoSubid
e_sports_mob-mpu54	as_esports		display	criteoSubid
e_sports_mob-mpu55	as_esports		display	criteoSubid
e_sports_mob-mpu56	as_esports		display	criteoSubid
e_sports_mob-mpu57	as_esports		display	criteoSubid
e_sports_mob-mpu58	as_esports		display	criteoSubid
e_sports_mob-mpu59	as_esports		display	criteoSubid
e_sports_mob-mpu6	as_esports		display	criteoSubid
e_sports_mob-mpu60	as_esports		display	criteoSubid
e_sports_mob-mpu61	as_esports		display	criteoSubid
e_sports_mob-mpu62	as_esports		display	criteoSubid
e_sports_mob-mpu63	as_esports		display	criteoSubid
e_sports_mob-mpu64	as_esports		display	criteoSubid
e_sports_mob-mpu65	as_esports		display	criteoSubid
e_sports_mob-mpu66	as_esports		display	criteoSubid
e_sports_mob-mpu67	as_esports		display	criteoSubid
e_sports_mob-mpu68	as_esports		display	criteoSubid
e_sports_mob-mpu69	as_esports		display	criteoSubid
e_sports_mob-mpu7	as_esports		display	criteoSubid
e_sports_mob-mpu70	as_esports		display	criteoSubid
e_sports_mob-mpu71	as_esports		display	criteoSubid
e_sports_mob-mpu72	as_esports		display	criteoSubid
e_sports_mob-mpu73	as_esports		display	criteoSubid
e_sports_mob-mpu74	as_esports		display	criteoSubid
e_sports_mob-mpu75	as_esports		display	criteoSubid
e_sports_mob-mpu76	as_esports		display	criteoSubid
e_sports_mob-mpu77	as_esports		display	criteoSubid
e_sports_mob-mpu78	as_esports		display	criteoSubid
e_sports_mob-mpu79	as_esports		display	criteoSubid
e_sports_mob-mpu8	as_esports		display	criteoSubid
e_sports_mob-mpu9	as_esports		display	criteoSubid
e_sports_mob-sticky	as_esports		display	criteoSubid
e_sports_mob-sticky5	as_esports		display	criteoSubid
e_sports_web-105	as_esports		display	criteoSubid
e_sports_web-115	as_esports		display	criteoSubid
e_sports_web-125	as_esports		display	criteoSubid
e_sports_web-135	as_esports		display	criteoSubid
e_sports_web-145	as_esports		display	criteoSubid
e_sports_web-15	as_esports		display	criteoSubid
e_sports_web-155	as_esports		display	criteoSubid
e_sports_web-165	as_esports		display	criteoSubid
e_sports_web-175	as_esports		display	criteoSubid
e_sports_web-185	as_esports		display	criteoSubid
e_sports_web-195	as_esports		display	criteoSubid
e_sports_web-205	as_esports		display	criteoSubid
e_sports_web-215	as_esports		display	criteoSubid
e_sports_web-225	as_esports		display	criteoSubid
e_sports_web-235	as_esports		display	criteoSubid
e_sports_web-245	as_esports		display	criteoSubid
e_sports_web-25	as_esports		display	criteoSubid
e_sports_web-255	as_esports		display	criteoSubid
e_sports_web-265	as_esports		display	criteoSubid
e_sports_web-275	as_esports		display	criteoSubid
e_sports_web-285	as_esports		display	criteoSubid
e_sports_web-295	as_esports		display	criteoSubid
e_sports_web-305	as_esports		display	criteoSubid
e_sports_web-315	as_esports		display	criteoSubid
e_sports_web-325	as_esports		display	criteoSubid
e_sports_web-335	as_esports		display	criteoSubid
e_sports_web-345	as_esports		display	criteoSubid
e_sports_web-35	as_esports		display	criteoSubid
e_sports_web-355	as_esports		display	criteoSubid
e_sports_web-365	as_esports		display	criteoSubid
e_sports_web-375	as_esports		display	criteoSubid
e_sports_web-385	as_esports		display	criteoSubid
e_sports_web-395	as_esports		display	criteoSubid
e_sports_web-405	as_esports		display	criteoSubid
e_sports_web-415	as_esports		display	criteoSubid
e_sports_web-425	as_esports		display	criteoSubid
e_sports_web-435	as_esports		display	criteoSubid
e_sports_web-445	as_esports		display	criteoSubid
e_sports_web-45	as_esports		display	criteoSubid
e_sports_web-455	as_esports		display	criteoSubid
e_sports_web-465	as_esports		display	criteoSubid
e_sports_web-475	as_esports		display	criteoSubid
e_sports_web-485	as_esports		display	criteoSubid
e_sports_web-495	as_esports		display	criteoSubid
e_sports_web-505	as_esports		display	criteoSubid
e_sports_web-55	as_esports		display	criteoSubid
e_sports_web-65	as_esports		display	criteoSubid
e_sports_web-75	as_esports		display	criteoSubid
e_sports_web-85	as_esports		display	criteoSubid
e_sports_web-95	as_esports		display	criteoSubid
e_sports_web-ldb1	as_esports		display	criteoSubid
e_sports_web-ldb2	as_esports		display	criteoSubid
e_sports_web-ldb3	as_esports		display	criteoSubid
e_sports_web-mpu1	as_esports		display	criteoSubid
e_sports_web-mpu10	as_esports		display	criteoSubid
e_sports_web-mpu11	as_esports		display	criteoSubid
e_sports_web-mpu12	as_esports		display	criteoSubid
e_sports_web-mpu13	as_esports		display	criteoSubid
e_sports_web-mpu14	as_esports		display	criteoSubid
e_sports_web-mpu15	as_esports		display	criteoSubid
e_sports_web-mpu16	as_esports		display	criteoSubid
e_sports_web-mpu17	as_esports		display	criteoSubid
e_sports_web-mpu18	as_esports		display	criteoSubid
e_sports_web-mpu19	as_esports		display	criteoSubid
e_sports_web-mpu2	as_esports		display	criteoSubid
e_sports_web-mpu20	as_esports		display	criteoSubid
e_sports_web-mpu21	as_esports		display	criteoSubid
e_sports_web-mpu22	as_esports		display	criteoSubid
e_sports_web-mpu23	as_esports		display	criteoSubid
e_sports_web-mpu24	as_esports		display	criteoSubid
e_sports_web-mpu25	as_esports		display	criteoSubid
e_sports_web-mpu26	as_esports		display	criteoSubid
e_sports_web-mpu27	as_esports		display	criteoSubid
e_sports_web-mpu28	as_esports		display	criteoSubid
e_sports_web-mpu29	as_esports		display	criteoSubid
e_sports_web-mpu3	as_esports		display	criteoSubid
e_sports_web-mpu30	as_esports		display	criteoSubid
e_sports_web-mpu31	as_esports		display	criteoSubid
e_sports_web-mpu32	as_esports		display	criteoSubid
e_sports_web-mpu33	as_esports		display	criteoSubid
e_sports_web-mpu34	as_esports		display	criteoSubid
e_sports_web-mpu35	as_esports		display	criteoSubid
e_sports_web-mpu36	as_esports		display	criteoSubid
e_sports_web-mpu37	as_esports		display	criteoSubid
e_sports_web-mpu38	as_esports		display	criteoSubid
e_sports_web-mpu39	as_esports		display	criteoSubid
e_sports_web-mpu4	as_esports		display	criteoSubid
e_sports_web-mpu40	as_esports		display	criteoSubid
e_sports_web-mpu41	as_esports		display	criteoSubid
e_sports_web-mpu42	as_esports		display	criteoSubid
e_sports_web-mpu43	as_esports		display	criteoSubid
e_sports_web-mpu44	as_esports		display	criteoSubid
e_sports_web-mpu45	as_esports		display	criteoSubid
e_sports_web-mpu46	as_esports		display	criteoSubid
e_sports_web-mpu47	as_esports		display	criteoSubid
e_sports_web-mpu48	as_esports		display	criteoSubid
e_sports_web-mpu49	as_esports		display	criteoSubid
e_sports_web-mpu5	as_esports		display	criteoSubid
e_sports_web-mpu50	as_esports		display	criteoSubid
e_sports_web-mpu6	as_esports		display	criteoSubid
e_sports_web-mpu7	as_esports		display	criteoSubid
e_sports_web-mpu8	as_esports		display	criteoSubid
e_sports_web-mpu9	as_esports		display	criteoSubid
e_sports_web-sticky	as_esports		display	criteoSubid
el_comercio-outstream	elcomercio		outstream	criteoSubid
el_comidista-outstream	elpais_comidista		outstream	criteoSubid
el_correo-outstream	elcorreo		outstream	criteoSubid
el_país_cataluña-outstream	elpais_cat		outstream	criteoSubid
el_pais_cultura-outstream	elpais_cultura		outstream	criteoSubid
el_país_cultura-outstream	elpais_cultura		outstream	criteoSubid
el_pais_deportes-outstream	elpais_deportes		outstream	criteoSubid
el_país_deportes-outstream	elpais_deportes		outstream	criteoSubid
el_pais_gente-outstream	elpais		outstream	criteoSubid
el_pais_smoda-outstream	elpais_smoda		outstream	criteoSubid
el_país_smoda-outstream	elpais_smoda		outstream	criteoSubid
el_pais_tecnologia-outstream	elpais_tecnologia		outstream	criteoSubid
el_pais_verne-outstream	elpais_verne		outstream	criteoSubid
el_país_verne-outstream	elpais_verne		outstream	criteoSubid
el_pais_viajero-outstream	elpais_elviajero		outstream	criteoSubid
el_país_viajero-outstream	elpais_elviajero		outstream	criteoSubid
el_pais-outstream	elpais		outstream	criteoSubid
elpais_america_icon_mob-ldb1	elpais		display	criteoSubid
elpais_america_icon_mob-ldb2	elpais		display	criteoSubid
elpais_america_icon_mob-ldb3	elpais		display	criteoSubid
elpais_america_icon_mob-mldb1	elpais		display	criteoSubid
elpais_america_icon_mob-mldb2	elpais		display	criteoSubid
elpais_america_icon_mob-mldb3	elpais		display	criteoSubid
elpais_america_icon_mob-mpu1	elpais		display	criteoSubid
elpais_america_icon_mob-mpu2	elpais		display	criteoSubid
elpais_america_icon_mob-mpu3	elpais		display	criteoSubid
elpais_america_icon_mob-mpu4	elpais		display	criteoSubid
elpais_america_icon_mob-mpu5	elpais		display	criteoSubid
elpais_america_icon_mob-sticky	elpais		display	criteoSubid
elpais_america_icon_web-ldb1	elpais		display	criteoSubid
elpais_america_icon_web-ldb2	elpais		display	criteoSubid
elpais_america_icon_web-ldb3	elpais		display	criteoSubid
elpais_america_icon_web-mldb3	elpais		display	criteoSubid
elpais_america_icon_web-mpu1	elpais		display	criteoSubid
elpais_america_icon_web-mpu2	elpais		display	criteoSubid
elpais_america_icon_web-mpu3	elpais		display	criteoSubid
elpais_america_icon_web-mpu4	elpais		display	criteoSubid
elpais_america_icon_web-mpu5	elpais		display	criteoSubid
elpais_america_mob-105	elpais		display	criteoSubid
elpais_america_mob-5	elpais		display	criteoSubid
elpais_america_mob-55	elpais		display	criteoSubid
elpais_america_mob-65	elpais		display	criteoSubid
elpais_america_mob-75	elpais		display	criteoSubid
elpais_america_mob-ldb1	elpais		display	criteoSubid
elpais_america_mob-ldb2	elpais		display	criteoSubid
elpais_america_mob-ldb3	elpais		display	criteoSubid
elpais_america_mob-mldb1	elpais		display	criteoSubid
elpais_america_mob-mldb2	elpais		display	criteoSubid
elpais_america_mob-mldb3	elpais		display	criteoSubid
elpais_america_mob-mpu1	elpais		display	criteoSubid
elpais_america_mob-mpu2	elpais		display	criteoSubid
elpais_america_mob-mpu3	elpais		display	criteoSubid
elpais_america_mob-mpu4	elpais		display	criteoSubid
elpais_america_mob-mpu5	elpais		display	criteoSubid
elpais_america_mob-sticky	elpais		display	criteoSubid
elpais_america_mob-sticky5	elpais		display	criteoSubid
elpais_america_web-5	elpais		display	criteoSubid
elpais_america_web-55	elpais		display	criteoSubid
elpais_america_web-65	elpais		display	criteoSubid
elpais_america_web-75	elpais		display	criteoSubid
elpais_america_web-ldb1	elpais		display	criteoSubid
elpais_america_web-ldb2	elpais		display	criteoSubid
elpais_america_web-ldb3	elpais		display	criteoSubid
elpais_america_web-mldb1	elpais		display	criteoSubid
elpais_america_web-mldb2	elpais		display	criteoSubid
elpais_america_web-mldb3	elpais		display	criteoSubid
elpais_america_web-mpu1	elpais		display	criteoSubid
elpais_america_web-mpu2	elpais		display	criteoSubid
elpais_america_web-mpu3	elpais		display	criteoSubid
elpais_america_web-mpu4	elpais		display	criteoSubid
elpais_america_web-mpu5	elpais		display	criteoSubid
elpais_america_web-sticky	elpais		display	criteoSubid
elpais_america_web-sticky5	elpais		display	criteoSubid
elpais_babelia_mob-105	elpais_babelia		display	criteoSubid
elpais_babelia_mob-115	elpais_babelia		display	criteoSubid
elpais_babelia_mob-125	elpais_babelia		display	criteoSubid
elpais_babelia_mob-135	elpais_babelia		display	criteoSubid
elpais_babelia_mob-145	elpais_babelia		display	criteoSubid
elpais_babelia_mob-155	elpais_babelia		display	criteoSubid
elpais_babelia_mob-165	elpais_babelia		display	criteoSubid
elpais_babelia_mob-175	elpais_babelia		display	criteoSubid
elpais_babelia_mob-185	elpais_babelia		display	criteoSubid
elpais_babelia_mob-195	elpais_babelia		display	criteoSubid
elpais_babelia_mob-5	elpais_babelia		display	criteoSubid
elpais_babelia_mob-55	elpais_babelia		display	criteoSubid
elpais_babelia_mob-65	elpais_babelia		display	criteoSubid
elpais_babelia_mob-75	elpais_babelia		display	criteoSubid
elpais_babelia_mob-85	elpais_babelia		display	criteoSubid
elpais_babelia_mob-95	elpais_babelia		display	criteoSubid
elpais_babelia_mob-ldb1	elpais_babelia		display	criteoSubid
elpais_babelia_mob-ldb2	elpais_babelia		display	criteoSubid
elpais_babelia_mob-ldb3	elpais_babelia		display	criteoSubid
elpais_babelia_mob-mldb1	elpais_babelia		display	criteoSubid
elpais_babelia_mob-mldb2	elpais_babelia		display	criteoSubid
elpais_babelia_mob-mldb3	elpais_babelia		display	criteoSubid
elpais_babelia_mob-mpu1	elpais_babelia		display	criteoSubid
elpais_babelia_mob-mpu2	elpais_babelia		display	criteoSubid
elpais_babelia_mob-mpu3	elpais_babelia		display	criteoSubid
elpais_babelia_mob-mpu4	elpais_babelia		display	criteoSubid
elpais_babelia_mob-mpu5	elpais_babelia		display	criteoSubid
elpais_babelia_mob-sticky	elpais_babelia		display	criteoSubid
elpais_babelia_mob-sticky5	elpais_babelia		display	criteoSubid
elpais_babelia_web-55	elpais_babelia		display	criteoSubid
elpais_babelia_web-65	elpais_babelia		display	criteoSubid
elpais_babelia_web-75	elpais_babelia		display	criteoSubid
elpais_babelia_web-85	elpais_babelia		display	criteoSubid
elpais_babelia_web-ldb1	elpais_babelia		display	criteoSubid
elpais_babelia_web-ldb2	elpais_babelia		display	criteoSubid
elpais_babelia_web-ldb3	elpais_babelia		display	criteoSubid
elpais_babelia_web-mldb1	elpais_babelia		display	criteoSubid
elpais_babelia_web-mldb3	elpais_babelia		display	criteoSubid
elpais_babelia_web-mpu1	elpais_babelia		display	criteoSubid
elpais_babelia_web-mpu2	elpais_babelia		display	criteoSubid
elpais_babelia_web-mpu3	elpais_babelia		display	criteoSubid
elpais_babelia_web-mpu4	elpais_babelia		display	criteoSubid
elpais_babelia_web-mpu5	elpais_babelia		display	criteoSubid
elpais_brasil_babelia_mob-5	elpais		display	criteoSubid
elpais_brasil_babelia_mob-ldb1	elpais		display	criteoSubid
elpais_brasil_babelia_mob-ldb2	elpais		display	criteoSubid
elpais_brasil_babelia_mob-ldb3	elpais		display	criteoSubid
elpais_brasil_babelia_mob-mldb1	elpais		display	criteoSubid
