coso	site	origen
/4900/webm.NORTEDECASTILLA/AMP/palencia	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/realvalladolid	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/valladolid	elnortedecastilla	amazonVocentoSlotname
vocento.nortecastilla-robapaginas	elnortedecastilla	amazonVocentoSlotname
vocento.nortecastilla-robapaginas_dos_local	elnortedecastilla	amazonVocentoSlotname
vocento.nortecastilla-robapaginas_local	elnortedecastilla	amazonVocentoSlotname
webm.NORTECASTILLA-megabanner	elnortedecastilla	amazonVocentoSlotname
webm.NORTECASTILLA-robapaginas	elnortedecastilla	amazonVocentoSlotname
webm.NORTECASTILLA-robapaginas_dos_local	elnortedecastilla	amazonVocentoSlotname
webm.NORTECASTILLA-robapaginas_local	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTECASTILLA/AMP/temas/generales/campo/portada	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTECASTILLA/AMP/temas/generales/portada	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTECASTILLA/AMP/temas/portada	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/60mas	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/antropia	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/avila	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/burgos	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/butaca	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/castillayleon/premiosdelcampo	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/culturas/gastronomia	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/culturas/seminci	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/culturas/teatro	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/degustacastillayleon	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/degustacastillayleon/castillayleondevinos	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/degustacastillayleon/gastronomia	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/degustacastillayleon/gastronomia/receta	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/degustacastillayleon/saludable	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/delibes	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/deportes/baloncesto	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/deportes/ciclismo	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/deportes/correconelnorte	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/deportes/correconelnorte/carreraempresas	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/deportes/futbol	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/deportes/futbol-femenino	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/deportes/motor	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/economia	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/economia/foroeconomico	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/economia/mercados	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/economia/vivienda	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/elecciones	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/en-botella	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/fiva	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/gente-estilo	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/grupo20	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/grupo20/debates	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/heroes-de-nuestro-campo/	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/internacional	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/la-salud-sabe-bien	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/leon	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/loteria/el-nino	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/loteria/navidad	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/motor	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/nacional	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/opinion	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/padres-hijos	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/palencia/fiestas	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/planes	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/planes/canal-esqui	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/planes/viajes	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/portada	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/salamanca	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/segovia	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/semanasanta	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/sociedad	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/sociedad/cumbre-cambio-climatico-chile-madrid-cop25	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/sociedad/educacion	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/sociedad/salud	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/somoscampo	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/soria	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/soydearroyo	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/tecnologia	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/va-de-moda	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/valladolid/fiestas	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/valladolid/pinguinos	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/vivir	elnortedecastilla	amazonVocentoSlotname
/4900/webm.NORTEDECASTILLA/AMP/zamora	elnortedecastilla	amazonVocentoSlotname
vocento.nortecastilla-megabanner	elnortedecastilla	amazonVocentoSlotname
vocento.nortecastilla-megabanner_cinco	elnortedecastilla	amazonVocentoSlotname
vocento.nortecastilla-megabanner_cinco_local	elnortedecastilla	amazonVocentoSlotname
vocento.nortecastilla-megabanner_cuatro	elnortedecastilla	amazonVocentoSlotname
vocento.nortecastilla-megabanner_cuatro_local	elnortedecastilla	amazonVocentoSlotname
vocento.nortecastilla-megabanner_dos	elnortedecastilla	amazonVocentoSlotname
vocento.nortecastilla-megabanner_dos_local	elnortedecastilla	amazonVocentoSlotname
vocento.nortecastilla-megabanner_local	elnortedecastilla	amazonVocentoSlotname
vocento.nortecastilla-megabanner_tres	elnortedecastilla	amazonVocentoSlotname
vocento.nortecastilla-megabanner_tres_local	elnortedecastilla	amazonVocentoSlotname
vocento.nortecastilla-robapaginas_cinco	elnortedecastilla	amazonVocentoSlotname
vocento.nortecastilla-robapaginas_cinco_local	elnortedecastilla	amazonVocentoSlotname
vocento.nortecastilla-robapaginas_cuatro	elnortedecastilla	amazonVocentoSlotname
vocento.nortecastilla-robapaginas_cuatro_local	elnortedecastilla	amazonVocentoSlotname
vocento.nortecastilla-robapaginas_diez	elnortedecastilla	amazonVocentoSlotname
vocento.nortecastilla-robapaginas_diez_local	elnortedecastilla	amazonVocentoSlotname
vocento.nortecastilla-robapaginas_dos	elnortedecastilla	amazonVocentoSlotname
vocento.nortecastilla-robapaginas_nueve	elnortedecastilla	amazonVocentoSlotname
vocento.nortecastilla-robapaginas_ocho	elnortedecastilla	amazonVocentoSlotname
vocento.nortecastilla-robapaginas_ocho_local	elnortedecastilla	amazonVocentoSlotname
vocento.nortecastilla-robapaginas_seis	elnortedecastilla	amazonVocentoSlotname
vocento.nortecastilla-robapaginas_seis_local	elnortedecastilla	amazonVocentoSlotname
vocento.nortecastilla-robapaginas_siete	elnortedecastilla	amazonVocentoSlotname
vocento.nortecastilla-robapaginas_siete_local	elnortedecastilla	amazonVocentoSlotname
vocento.nortecastilla-robapaginas_tres	elnortedecastilla	amazonVocentoSlotname
vocento.nortecastilla-robapaginas_tres_local	elnortedecastilla	amazonVocentoSlotname
vocento.nortecastilla-skyscraper_der	elnortedecastilla	amazonVocentoSlotname
vocento.nortecastilla-skyscraper_izq	elnortedecastilla	amazonVocentoSlotname
webm.NORTECASTILLA-megabanner_cinco	elnortedecastilla	amazonVocentoSlotname
webm.NORTECASTILLA-megabanner_cinco_local	elnortedecastilla	amazonVocentoSlotname
webm.NORTECASTILLA-megabanner_cuatro	elnortedecastilla	amazonVocentoSlotname
webm.NORTECASTILLA-megabanner_cuatro_local	elnortedecastilla	amazonVocentoSlotname
webm.NORTECASTILLA-megabanner_dos	elnortedecastilla	amazonVocentoSlotname
webm.NORTECASTILLA-megabanner_dos_local	elnortedecastilla	amazonVocentoSlotname
webm.NORTECASTILLA-megabanner_local	elnortedecastilla	amazonVocentoSlotname
webm.NORTECASTILLA-megabanner_tres	elnortedecastilla	amazonVocentoSlotname
webm.NORTECASTILLA-megabanner_tres_local	elnortedecastilla	amazonVocentoSlotname
webm.NORTECASTILLA-robapaginas_cinco	elnortedecastilla	amazonVocentoSlotname
webm.NORTECASTILLA-robapaginas_cinco_local	elnortedecastilla	amazonVocentoSlotname
webm.NORTECASTILLA-robapaginas_cuatro	elnortedecastilla	amazonVocentoSlotname
webm.NORTECASTILLA-robapaginas_cuatro_local	elnortedecastilla	amazonVocentoSlotname
webm.NORTECASTILLA-robapaginas_diez	elnortedecastilla	amazonVocentoSlotname
webm.NORTECASTILLA-robapaginas_diez_local	elnortedecastilla	amazonVocentoSlotname
webm.NORTECASTILLA-robapaginas_dos	elnortedecastilla	amazonVocentoSlotname
webm.NORTECASTILLA-robapaginas_nueve	elnortedecastilla	amazonVocentoSlotname
webm.NORTECASTILLA-robapaginas_nueve_local	elnortedecastilla	amazonVocentoSlotname
webm.NORTECASTILLA-robapaginas_ocho	elnortedecastilla	amazonVocentoSlotname
webm.NORTECASTILLA-robapaginas_ocho_local	elnortedecastilla	amazonVocentoSlotname
webm.NORTECASTILLA-robapaginas_seis	elnortedecastilla	amazonVocentoSlotname
webm.NORTECASTILLA-robapaginas_seis_local	elnortedecastilla	amazonVocentoSlotname
webm.NORTECASTILLA-robapaginas_siete	elnortedecastilla	amazonVocentoSlotname
webm.NORTECASTILLA-robapaginas_siete_local	elnortedecastilla	amazonVocentoSlotname
webm.NORTECASTILLA-robapaginas_tres	elnortedecastilla	amazonVocentoSlotname
webm.NORTECASTILLA-robapaginas_tres_local	elnortedecastilla	amazonVocentoSlotname
/4900/webm.HOY/AMP/badajoz	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/caceres	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/economia	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/ensalsa/bares-y-restaurantes/criticas	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/extremadura	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/prov-caceres	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/provinciadebadajoz	hoy	amazonVocentoSlotname
vocento.hoy-megabanner	hoy	amazonVocentoSlotname
vocento.hoy-robapaginas	hoy	amazonVocentoSlotname
vocento.hoy-robapaginas_dos_local	hoy	amazonVocentoSlotname
vocento.hoy-robapaginas_local	hoy	amazonVocentoSlotname
vocento.hoy-skyscraper_der	hoy	amazonVocentoSlotname
vocento.hoy-skyscraper_izq	hoy	amazonVocentoSlotname
webm.HOY-megabanner	hoy	amazonVocentoSlotname
webm.HOY-robapaginas	hoy	amazonVocentoSlotname
webm.HOY-robapaginas_dos_local	hoy	amazonVocentoSlotname
webm.HOY-robapaginas_local	hoy	amazonVocentoSlotname
/4900/webm.HOY	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/4900/webm.HOY/elecciones	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/agro	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/agro/ferias	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/almendralejo	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/antropia	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/badajoz/feria-san-juan	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/badajoz/semana-santa	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/caceres/semana-santa	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/carnaval	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/culturas	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/deportes	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/deportes/baloncesto	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/deportes/ciclismo	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/deportes/futbol	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/deportes/futbol-femenino	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/deportes/motor	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/donbenito	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/economia/mercados	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/economia/tribunabbva	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/economia/vivienda	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/emprende	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/ensalsa	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/ensalsa/actualidad	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/ensalsa/bares-y-restaurantes	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/ensalsa/bares-y-restaurantes/recomendados	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/ensalsa/desayunos	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/ensalsa/despensa	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/ensalsa/firmas	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/ensalsa/recetas-de-cocina	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/ensalsa/reportajes	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/extremadura/semana-santa	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/extremenos-de-hoy	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/gente-estilo	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/hiperlocales/almendralejo	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/hiperlocales/almendralejo/deportes	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/hiperlocales/almendralejo/gente-cercana	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/hiperlocales/arroyodelaluz	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/hiperlocales/calamonte	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/hiperlocales/campanario	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/hiperlocales/casardecaceres	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/hiperlocales/castuera	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/hiperlocales/coria	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/hiperlocales/donbenito	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/hiperlocales/donbenito/deportes	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/hiperlocales/donbenito/gente-cercana	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/hiperlocales/fregenal	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/hiperlocales/fuentedecantos	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/hiperlocales/guarena	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/hiperlocales/herreradelduque	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/hiperlocales/jaraizdelavera	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/hiperlocales/jerezdeloscaballeros	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/hiperlocales/lazarza	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/hiperlocales/llerena	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/hiperlocales/lossantosdemaimona	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/hiperlocales/malpartidadecaceres	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/hiperlocales/miajadas	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/hiperlocales/monesterio	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/hiperlocales/navalmoral	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/hiperlocales/olivenza	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/hiperlocales/quintana	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/hiperlocales/solidario	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/hiperlocales/talayuela	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/hiperlocales/trujillo	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/hiperlocales/valverdedeleganes	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/hiperlocales/villafranca	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/hiperlocales/villanueva	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/hiperlocales/villanueva/gente-cercana	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/hiperlocales/villanuevadelfresno	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/hiperlocales/zafra	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/hiperlocales/zalamea	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/internacional	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/loteria	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/loteria/navidad	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/merida	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/motor	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/nacional	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/navalmoral	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/padres-hijos	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/planes	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/planes/canal-esqui	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/planes/viajes	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/plasencia	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/portada	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/promociones	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/quienesquien/transporte	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/sociedad	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/sociedad/educacion	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/sociedad/salud	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/solidario	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/tecnologia	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/villanueva	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/vivir	hoy	amazonVocentoSlotname
/4900/webm.HOY/AMP/vivir/salud	hoy	amazonVocentoSlotname
vocento.hoy-megabanner_cinco	hoy	amazonVocentoSlotname
vocento.hoy-megabanner_cinco_local	hoy	amazonVocentoSlotname
vocento.hoy-megabanner_cuatro	hoy	amazonVocentoSlotname
vocento.hoy-megabanner_cuatro_local	hoy	amazonVocentoSlotname
vocento.hoy-megabanner_dos	hoy	amazonVocentoSlotname
vocento.hoy-megabanner_dos_local	hoy	amazonVocentoSlotname
vocento.hoy-megabanner_local	hoy	amazonVocentoSlotname
vocento.hoy-megabanner_tres	hoy	amazonVocentoSlotname
vocento.hoy-megabanner_tres_local	hoy	amazonVocentoSlotname
vocento.hoy-robapaginas_cinco	hoy	amazonVocentoSlotname
vocento.hoy-robapaginas_cinco_local	hoy	amazonVocentoSlotname
vocento.hoy-robapaginas_cuatro	hoy	amazonVocentoSlotname
vocento.hoy-robapaginas_cuatro_local	hoy	amazonVocentoSlotname
vocento.hoy-robapaginas_diez	hoy	amazonVocentoSlotname
vocento.hoy-robapaginas_diez_local	hoy	amazonVocentoSlotname
vocento.hoy-robapaginas_dos	hoy	amazonVocentoSlotname
vocento.hoy-robapaginas_nueve	hoy	amazonVocentoSlotname
vocento.hoy-robapaginas_ocho	hoy	amazonVocentoSlotname
vocento.hoy-robapaginas_ocho_local	hoy	amazonVocentoSlotname
vocento.hoy-robapaginas_seis	hoy	amazonVocentoSlotname
vocento.hoy-robapaginas_seis_local	hoy	amazonVocentoSlotname
vocento.hoy-robapaginas_siete	hoy	amazonVocentoSlotname
vocento.hoy-robapaginas_siete_local	hoy	amazonVocentoSlotname
vocento.hoy-robapaginas_tres	hoy	amazonVocentoSlotname
vocento.hoy-robapaginas_tres_local	hoy	amazonVocentoSlotname
webm.HOY-megabanner_cinco	hoy	amazonVocentoSlotname
webm.HOY-megabanner_cinco_local	hoy	amazonVocentoSlotname
webm.HOY-megabanner_cuatro	hoy	amazonVocentoSlotname
webm.HOY-megabanner_cuatro_local	hoy	amazonVocentoSlotname
webm.HOY-megabanner_dos	hoy	amazonVocentoSlotname
webm.HOY-megabanner_dos_local	hoy	amazonVocentoSlotname
webm.HOY-megabanner_local	hoy	amazonVocentoSlotname
webm.HOY-megabanner_tres	hoy	amazonVocentoSlotname
webm.HOY-megabanner_tres_local	hoy	amazonVocentoSlotname
webm.HOY-robapaginas_cinco	hoy	amazonVocentoSlotname
webm.HOY-robapaginas_cinco_local	hoy	amazonVocentoSlotname
webm.HOY-robapaginas_cuatro	hoy	amazonVocentoSlotname
webm.HOY-robapaginas_cuatro_local	hoy	amazonVocentoSlotname
webm.HOY-robapaginas_diez	hoy	amazonVocentoSlotname
webm.HOY-robapaginas_diez_local	hoy	amazonVocentoSlotname
webm.HOY-robapaginas_dos	hoy	amazonVocentoSlotname
webm.HOY-robapaginas_nueve	hoy	amazonVocentoSlotname
webm.HOY-robapaginas_nueve_local	hoy	amazonVocentoSlotname
webm.HOY-robapaginas_ocho	hoy	amazonVocentoSlotname
webm.HOY-robapaginas_ocho_local	hoy	amazonVocentoSlotname
webm.HOY-robapaginas_seis	hoy	amazonVocentoSlotname
webm.HOY-robapaginas_seis_local	hoy	amazonVocentoSlotname
webm.HOY-robapaginas_siete	hoy	amazonVocentoSlotname
webm.HOY-robapaginas_siete_local	hoy	amazonVocentoSlotname
webm.HOY-robapaginas_tres	hoy	amazonVocentoSlotname
webm.HOY-robapaginas_tres_local	hoy	amazonVocentoSlotname
/4900/webm.IDEAL/AMP/andalucia	ideal	amazonVocentoSlotname
/4900/webm.IDEAL/AMP/deportes	ideal	amazonVocentoSlotname
/4900/webm.IDEAL/AMP/granada	ideal	amazonVocentoSlotname
/4900/webm.IDEAL/AMP/granada/provincia-granada	ideal	amazonVocentoSlotname
/4900/webm.IDEAL/AMP/jaen/jaen	ideal	amazonVocentoSlotname
/4900/webm.IDEAL/AMP/sociedad	ideal	amazonVocentoSlotname
vocento.ideal-robapaginas	ideal	amazonVocentoSlotname
